default, ped, 191
	-,	363, 24
	CAR_pullout_LHS,	364, 24
	CAR_pullout_RHS,	365, 24
	-,	366, 24
	CAR_closedoor_LHS,	367, 24
	CAR_closedoor_RHS,	368, 24
	CAR_closedoor_LHS,	369, 24
	CAR_closedoor_RHS,	370, 24
	CAR_shuffle_RHS,	371, 24
	CAR_shuffle_RHS,	372, 24
	CAR_getout_LHS,	373, 24
	CAR_getout_RHS,	374, 24
	CAR_getout_LHS,	375, 24
	CAR_getout_RHS,	376, 24
	-,	377, 24
	CAR_jackedLHS,	378, 20
	CAR_jackedRHS,	379, 20
	CAR_close_LHS,	380, 24
	CAR_close_RHS,	381, 24
	CAR_close_LHS,	382, 24
	CAR_close_RHS,	383, 24
	CAR_rollout_LHS,	384, 2260
	CAR_rollout_RHS,	385, 2260
	CAR_rolldoor,	386, 24
	CAR_fallout_LHS,	387, 20
	CAR_fallout_RHS,	388, 20
	CAR_doorlocked_LHS,	389, 24
	CAR_doorlocked_RHS,	390, 24
end

nvadaplaneanims, nevada, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	NEVADA_getin,	359, 24
	-,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	NEVADA_getout,	373, 24
	-,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end
