processed
96.0 -1648.0 0.0 0.00000 0.00000 0.00000 0.00000    96.0 -1552.0 0.0 0.00000 0.00000 0.00000 0.00000    -128.0 -1648.0 0.0 0.00000 0.00000 0.00000 0.00000    -128.0 -1552.0 0.0 0.00000 0.00000 0.00000 0.00000  1
32.0 -672.0 0.0 0.00000 0.00000 0.00000 0.00000    32.0 -576.0 0.0 0.00000 0.00000 0.00000 0.00000    -64.0 -672.0 0.0 0.00000 0.00000 0.00000 0.00000    -64.0 -576.0 0.0 0.00000 0.00000 0.00000 0.00000  1
96.0 -576.0 0.0 0.00000 0.00000 0.00000 0.00000    96.0 -496.0 0.0 0.00000 0.00000 0.00000 0.00000    -64.0 -576.0 0.0 0.00000 0.00000 0.00000 0.00000    -64.0 -496.0 0.0 0.00000 0.00000 0.00000 0.00000  1
144.0 -496.0 0.0 0.00000 0.00000 0.00000 0.00000    144.0 -392.0 0.0 0.00000 0.00000 0.00000 0.00000    16.0 -496.0 0.0 0.00000 0.00000 0.00000 0.00000    16.0 -392.0 0.0 0.00000 0.00000 0.00000 0.00000  1
240.0 -448.0 0.0 0.00000 0.00000 0.00000 0.00000    240.0 -384.0 0.0 0.00000 0.00000 0.00000 0.00000    144.0 -448.0 0.0 0.00000 0.00000 0.00000 0.00000    144.0 -384.0 0.0 0.00000 0.00000 0.00000 0.00000  1
304.0 -432.0 0.0 0.00000 0.00000 0.00000 0.00000    304.0 -320.0 0.0 0.00000 0.00000 0.00000 0.00000    240.0 -432.0 0.0 0.00000 0.00000 0.00000 0.00000    240.0 -320.0 0.0 0.00000 0.00000 0.00000 0.00000  1
352.0 -384.0 0.0 0.00000 0.00000 0.00000 0.00000    352.0 -288.0 0.0 0.00000 0.00000 0.00000 0.00000    304.0 -384.0 0.0 0.00000 0.00000 0.00000 0.00000    304.0 -288.0 0.0 0.00000 0.00000 0.00000 0.00000  1
400.0 -332.0 0.0 0.00000 0.00000 0.00000 0.00000    400.0 -252.0 0.0 0.00000 0.00000 0.00000 0.00000    352.0 -332.0 0.0 0.00000 0.00000 0.00000 0.00000    352.0 -252.0 0.0 0.00000 0.00000 0.00000 0.00000  1
464.0 -298.0 0.0 0.00000 0.00000 0.00000 0.00000    464.0 -234.0 0.0 0.00000 0.00000 0.00000 0.00000    400.0 -298.0 0.0 0.00000 0.00000 0.00000 0.00000    400.0 -234.0 0.0 0.00000 0.00000 0.00000 0.00000  1
576.0 -288.0 0.0 0.00000 0.00000 0.00000 0.00000    576.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000    464.0 -288.0 0.0 0.00000 0.00000 0.00000 0.00000    464.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000  1
688.0 -272.0 0.0 0.00000 0.00000 0.00000 0.00000    688.0 -192.0 0.0 0.00000 0.00000 0.00000 0.00000    576.0 -272.0 0.0 0.00000 0.00000 0.00000 0.00000    576.0 -192.0 0.0 0.00000 0.00000 0.00000 0.00000  1
768.0 -256.0 0.0 0.00000 0.00000 0.00000 0.00000    768.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000    688.0 -256.0 0.0 0.00000 0.00000 0.00000 0.00000    688.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000  1
800.0 -212.0 0.0 0.00000 0.00000 0.00000 0.00000    800.0 -124.0 0.0 0.00000 0.00000 0.00000 0.00000    768.0 -212.0 0.0 0.00000 0.00000 0.00000 0.00000    768.0 -124.0 0.0 0.00000 0.00000 0.00000 0.00000  1
976.0 -180.0 0.0 0.00000 0.00000 0.00000 0.00000    976.0 -92.0 0.0 0.00000 0.00000 0.00000 0.00000    800.0 -180.0 0.0 0.00000 0.00000 0.00000 0.00000    800.0 -92.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1200.0 -160.0 0.0 0.00000 0.00000 0.00000 0.00000    1200.0 -64.0 0.0 0.00000 0.00000 0.00000 0.00000    976.0 -160.0 0.0 0.00000 0.00000 0.00000 0.00000    976.0 -64.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1264.0 -244.0 0.0 0.00000 0.00000 0.00000 0.00000    1264.0 -108.0 0.0 0.00000 0.00000 0.00000 0.00000    1200.0 -244.0 0.0 0.00000 0.00000 0.00000 0.00000    1200.0 -108.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1344.0 -330.0 0.0 0.00000 0.00000 0.00000 0.00000    1344.0 -158.0 0.0 0.00000 0.00000 0.00000 0.00000    1264.0 -330.0 0.0 0.00000 0.00000 0.00000 0.00000    1264.0 -158.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1456.0 -320.0 0.0 0.00000 0.00000 0.00000 0.00000    1456.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000    1344.0 -320.0 0.0 0.00000 0.00000 0.00000 0.00000    1344.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1520.0 -282.0 0.0 0.00000 0.00000 0.00000 0.00000    1520.0 -198.0 0.0 0.00000 0.00000 0.00000 0.00000    1456.0 -282.0 0.0 0.00000 0.00000 0.00000 0.00000    1456.0 -198.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1648.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000    1648.0 -80.0 0.0 0.00000 0.00000 0.00000 0.00000    1520.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000    1520.0 -80.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1648.0 -80.0 0.0 0.00000 0.00000 0.00000 0.00000    1648.0 16.0 0.0 0.00000 0.00000 0.00000 0.00000    1568.0 -80.0 0.0 0.00000 0.00000 0.00000 0.00000    1568.0 16.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1792.0 -64.0 0.0 0.00000 0.00000 0.00000 0.00000    1792.0 16.0 0.0 0.00000 0.00000 0.00000 0.00000    1648.0 -64.0 0.0 0.00000 0.00000 0.00000 0.00000    1648.0 16.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1888.0 -128.0 0.0 0.00000 0.00000 0.00000 0.00000    1888.0 0.0 0.0 0.00000 0.00000 0.00000 0.00000    1792.0 -128.0 0.0 0.00000 0.00000 0.00000 0.00000    1792.0 0.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2016.0 -268.0 0.0 0.00000 0.00000 0.00000 0.00000    2016.0 -20.0 0.0 0.00000 0.00000 0.00000 0.00000    1888.0 -268.0 0.0 0.00000 0.00000 0.00000 0.00000    1888.0 -20.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2144.0 -256.0 0.0 0.00000 0.00000 0.00000 0.00000    2144.0 -16.0 0.0 0.00000 0.00000 0.00000 0.00000    2016.0 -256.0 0.0 0.00000 0.00000 0.00000 0.00000    2016.0 -16.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2224.0 -272.0 0.0 0.00000 0.00000 0.00000 0.00000    2224.0 -96.0 0.0 0.00000 0.00000 0.00000 0.00000    2144.0 -272.0 0.0 0.00000 0.00000 0.00000 0.00000    2144.0 -96.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2288.0 -272.0 0.0 0.00000 0.00000 0.00000 0.00000    2288.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000    2224.0 -272.0 0.0 0.00000 0.00000 0.00000 0.00000    2224.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2144.0 -16.0 0.0 0.00000 0.00000 0.00000 0.00000    2144.0 112.0 0.0 0.00000 0.00000 0.00000 0.00000    2048.0 -16.0 0.0 0.00000 0.00000 0.00000 0.00000    2048.0 112.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2224.0 112.0 0.0 0.00000 0.00000 0.00000 0.00000    2224.0 240.0 0.0 0.00000 0.00000 0.00000 0.00000    2096.0 112.0 0.0 0.00000 0.00000 0.00000 0.00000    2096.0 240.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2242.0 240.0 0.0 0.00000 0.00000 0.00000 0.00000    2242.0 400.0 0.0 0.00000 0.00000 0.00000 0.00000    2098.0 240.0 0.0 0.00000 0.00000 0.00000 0.00000    2098.0 400.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2432.0 512.0 0.0 0.00000 0.00000 0.00000 0.00000    2432.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    2160.0 512.0 0.0 0.00000 0.00000 0.00000 0.00000    2160.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2560.0 544.0 0.0 0.00000 0.00000 0.00000 0.00000    2560.0 592.0 0.0 0.00000 0.00000 0.00000 0.00000    2432.0 544.0 0.0 0.00000 0.00000 0.00000 0.00000    2432.0 592.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2720.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    2720.0 608.0 0.0 0.00000 0.00000 0.00000 0.00000    2560.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    2560.0 608.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2816.0 560.0 0.0 0.00000 0.00000 0.00000 0.00000    2816.0 608.0 0.0 0.00000 0.00000 0.00000 0.00000    2720.0 560.0 0.0 0.00000 0.00000 0.00000 0.00000    2720.0 608.0 0.0 0.00000 0.00000 0.00000 0.00000  1
3000.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    3000.0 752.0 0.0 0.00000 0.00000 0.00000 0.00000    2816.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    2816.0 752.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-496.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    -496.0 672.0 0.0 0.00000 0.00000 0.00000 0.00000    -656.0 576.0 0.0 0.00000 0.00000 0.00000 0.00000    -656.0 672.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-484.0 672.0 0.0 0.00000 0.00000 0.00000 0.00000    -484.0 784.0 0.0 0.00000 0.00000 0.00000 0.00000    -740.0 672.0 0.0 0.00000 0.00000 0.00000 0.00000    -740.0 784.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-384.0 784.0 0.0 0.00000 0.00000 0.00000 0.00000    -384.0 1008.0 0.0 0.00000 0.00000 0.00000 0.00000    -720.0 784.0 0.0 0.00000 0.00000 0.00000 0.00000    -720.0 1008.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-400.0 1008.0 0.0 0.00000 0.00000 0.00000 0.00000    -400.0 1216.0 0.0 0.00000 0.00000 0.00000 0.00000    -640.0 1008.0 0.0 0.00000 0.00000 0.00000 0.00000    -640.0 1216.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-688.0 1296.0 0.0 0.00000 0.00000 0.00000 0.00000    -688.0 1408.0 0.0 0.00000 0.00000 0.00000 0.00000    -880.0 1296.0 0.0 0.00000 0.00000 0.00000 0.00000    -880.0 1408.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-400.0 1216.0 0.0 0.00000 0.00000 0.00000 0.00000    -400.0 1424.0 0.0 0.00000 0.00000 0.00000 0.00000    -688.0 1216.0 0.0 0.00000 0.00000 0.00000 0.00000    -688.0 1424.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-448.0 1424.0 0.0 0.00000 0.00000 0.00000 0.00000    -448.0 1616.0 0.0 0.00000 0.00000 0.00000 0.00000    -672.0 1424.0 0.0 0.00000 0.00000 0.00000 0.00000    -672.0 1616.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-512.0 1616.0 0.0 0.00000 0.00000 0.00000 0.00000    -512.0 1728.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 1616.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 1728.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-832.0 1632.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 1712.0 0.0 0.00000 0.00000 0.00000 0.00000    -984.0 1632.0 0.0 0.00000 0.00000 0.00000 0.00000    -984.0 1712.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-576.0 1728.0 0.0 0.00000 0.00000 0.00000 0.00000    -576.0 2032.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 1728.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 2032.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1088.0 2536.0 40.6 0.00000 0.00000 0.00000 0.00000    -1088.0 2824.0 40.6 0.00000 0.00000 0.00000 0.00000    -1248.0 2536.0 40.6 0.00000 0.00000 0.00000 0.00000    -1248.0 2824.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-1040.0 2544.0 40.6 0.00000 0.00000 0.00000 0.00000    -1040.0 2800.0 40.6 0.00000 0.00000 0.00000 0.00000    -1088.0 2544.0 40.6 0.00000 0.00000 0.00000 0.00000    -1088.0 2800.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-832.0 2544.0 40.6 0.00000 0.00000 0.00000 0.00000    -832.0 2760.0 40.6 0.00000 0.00000 0.00000 0.00000    -1040.0 2544.0 40.6 0.00000 0.00000 0.00000 0.00000    -1040.0 2760.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-832.0 2416.0 40.6 0.00000 0.00000 0.00000 0.00000    -832.0 2544.0 40.6 0.00000 0.00000 0.00000 0.00000    -1088.0 2416.0 40.6 0.00000 0.00000 0.00000 0.00000    -1088.0 2544.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-864.0 2304.0 40.6 0.00000 0.00000 0.00000 0.00000    -864.0 2416.0 40.6 0.00000 0.00000 0.00000 0.00000    -1040.0 2304.0 40.6 0.00000 0.00000 0.00000 0.00000    -1040.0 2416.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-864.0 2144.0 40.5999 0.00000 0.00000 0.00000 0.00000    -864.0 2304.0 40.6 0.00000 0.00000 0.00000 0.00000    -1024.0 2144.0 40.6 0.00000 0.00000 0.00000 0.00000    -1024.0 2304.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-1024.0 2152.0 40.6 0.00000 0.00000 0.00000 0.00000    -1024.0 2264.0 40.6 0.00000 0.00000 0.00000 0.00000    -1072.0 2152.0 40.6 0.00000 0.00000 0.00000 0.00000    -1072.0 2264.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-1072.0 2114.0 40.6 0.00000 0.00000 0.00000 0.00000    -1072.0 2242.0 40.6 0.00000 0.00000 0.00000 0.00000    -1200.0 2114.0 40.6 0.00000 0.00000 0.00000 0.00000    -1200.0 2242.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-848.0 2016.0 40.6 0.00000 0.00000 0.00000 0.00000    -848.0 2144.0 40.5999 0.00000 0.00000 0.00000 0.00000    -976.0 2016.0 40.6 0.00000 0.00000 0.00000 0.00000    -976.0 2144.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-448.0 2144.0 40.6 0.00000 0.00000 0.00000 0.00000    -448.0 2272.0 40.6 0.00000 0.00000 0.00000 0.00000    -864.0 2144.0 40.5999 0.00000 0.00000 0.00000 0.00000    -864.0 2272.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-484.0 2272.0 40.6 0.00000 0.00000 0.00000 0.00000    -484.0 2320.0 40.6 0.00000 0.00000 0.00000 0.00000    -700.0 2272.0 40.6 0.00000 0.00000 0.00000 0.00000    -700.0 2320.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-528.0 2320.0 40.6 0.00000 0.00000 0.00000 0.00000    -528.0 2352.0 40.6 0.00000 0.00000 0.00000 0.00000    -608.0 2320.0 40.6 0.00000 0.00000 0.00000 0.00000    -608.0 2352.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-816.0 2044.0 40.6 0.00000 0.00000 0.00000 0.00000    -816.0 2144.0 40.5999 0.00000 0.00000 0.00000 0.00000    -848.0 2044.0 40.6 0.00000 0.00000 0.00000 0.00000    -848.0 2144.0 40.5999 0.00000 0.00000 0.00000 0.00000  1
-496.0 2060.0 40.6 0.00000 0.00000 0.00000 0.00000    -496.0 2144.0 40.6 0.00000 0.00000 0.00000 0.00000    -816.0 2060.0 40.6 0.00000 0.00000 0.00000 0.00000    -816.0 2144.0 40.5999 0.00000 0.00000 0.00000 0.00000  1
-484.0 2036.0 40.6 0.00000 0.00000 0.00000 0.00000    -484.0 2060.0 40.6 0.00000 0.00000 0.00000 0.00000    -604.0 2036.0 40.6 0.00000 0.00000 0.00000 0.00000    -604.0 2060.0 40.6 0.00000 0.00000 0.00000 0.00000  1
3000.0 -3000.0 0.0 0.00000 0.00000 0.00000 0.00000    3000.0 -2688.0 0.0 0.00000 0.00000 0.00000 0.00000    2376.0 -3000.0 0.0 0.00000 0.00000 0.00000 0.00000    2376.0 -2688.0 0.0 0.00000 0.00000 0.00000 0.00000  1
3000.0 -2688.0 0.0 0.00000 0.00000 0.00000 0.00000    3000.0 -2560.0 0.0 0.00000 0.00000 0.00000 0.00000    2520.0 -2688.0 0.0 0.00000 0.00000 0.00000 0.00000    2520.0 -2560.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1200.0 2082.0 40.6 0.00000 0.00000 0.00000 0.00000    -1200.0 2210.0 40.6 0.00000 0.00000 0.00000 0.00000    -1328.0 2082.0 40.6 0.00000 0.00000 0.00000 0.00000    -1328.0 2210.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-1328.0 2074.0 40.6 0.00000 0.00000 0.00000 0.00000    -1328.0 2150.0 40.6 0.00000 0.00000 0.00000 0.00000    -1400.0 2074.0 40.6 0.00000 0.00000 0.00000 0.00000    -1400.0 2150.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-992.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000    -992.0 208.0 0.0 0.00000 0.00000 0.00000 0.00000    -1248.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000    -1248.0 208.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-992.0 -432.0 0.0 0.00000 0.00000 0.00000 0.00000    -992.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000    -1176.0 -432.0 0.0 0.00000 0.00000 0.00000 0.00000    -1176.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1728.0 -592.0 0.0 0.00000 0.00000 0.00000 0.00000    -1728.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000    -1792.0 -592.0 0.0 0.00000 0.00000 0.00000 0.00000    -1792.0 -144.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1600.0 170.0 0.0 0.00000 0.00000 0.00000 0.00000    -1600.0 274.0 0.0 0.00000 0.00000 0.00000 0.00000    -1792.0 170.0 0.0 0.00000 0.00000 0.00000 0.00000    -1792.0 274.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1256.0 168.0 0.0 0.00000 0.00000 0.00000 0.00000    -1256.0 208.0 0.0 0.00000 0.00000 0.00000 0.00000    -1600.0 168.0 0.0 0.00000 0.00000 0.00000 0.00000    -1600.0 208.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1550.0 -44.0 0.0 0.00000 0.00000 0.00000 0.00000    -1550.0 108.0 0.0 0.00000 0.00000 0.00000 0.00000    -1574.0 -44.0 0.0 0.00000 0.00000 0.00000 0.00000    -1574.0 108.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-280.0 -1908.0 0.0 0.00000 0.00000 0.00000 0.00000    -280.0 -1832.0 0.0 0.00000 0.00000 0.00000 0.00000    -464.0 -1908.0 0.0 0.00000 0.00000 0.00000 0.00000    -464.0 -1832.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2662.0 -522.0 2.79254 0.00000 0.00000 0.00000 0.00000    -2662.0 -414.0 2.79254 0.00000 0.00000 0.00000 0.00000    -2778.0 -522.0 2.79254 0.00000 0.00000 0.00000 0.00000    -2778.0 -414.0 2.79254 0.00000 0.00000 0.00000 0.00000  1
1572.0 -252.0 0.0 0.00000 0.00000 0.00000 0.00000    1572.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000    1520.0 -252.0 0.0 0.00000 0.00000 0.00000 0.00000    1520.0 -208.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2910.0 -446.0 0.0 0.00000 0.00000 0.00000 0.00000    -2910.0 354.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 -446.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 354.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2294.0 2224.0 0.0 0.00000 0.00000 0.00000 0.00000    -2294.0 2340.0 0.0 0.00000 0.00000 0.00000 0.00000    -2434.0 2224.0 0.0 0.00000 0.00000 0.00000 0.00000    -2434.0 2340.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2208.0 2224.0 0.0 0.00000 0.00000 0.00000 0.00000    -2208.0 2312.0 0.0 0.00000 0.00000 0.00000 0.00000    -2294.0 2224.0 0.0 0.00000 0.00000 0.00000 0.00000    -2294.0 2312.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2832.0 2942.0 0.0 0.00000 0.00000 0.00000 0.00000    -2832.0 3000.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 2942.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 3000.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-494.0 2004.0 40.6 0.00000 0.00000 0.00000 0.00000    -494.0 2036.0 40.6 0.00000 0.00000 0.00000 0.00000    -550.0 2004.0 40.6 0.00000 0.00000 0.00000 0.00000    -550.0 2036.0 40.6 0.00000 0.00000 0.00000 0.00000  1
-776.0 842.0 0.0 0.00000 0.00000 0.00000 0.00000    -776.0 954.0 0.0 0.00000 0.00000 0.00000 0.00000    -896.0 842.0 0.0 0.00000 0.00000 0.00000 0.00000    -896.0 954.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2088.0 1336.0 0.0 0.00000 0.00000 0.00000 0.00000    -2088.0 1432.0 0.0 0.00000 0.00000 0.00000 0.00000    -2240.0 1336.0 0.0 0.00000 0.00000 0.00000 0.00000    -2240.0 1432.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2930.0 -822.0 0.0 0.00000 0.00000 0.00000 0.00000    -2930.0 -446.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 -822.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 -446.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2520.0 2224.0 0.0 0.00000 0.00000 0.00000 0.00000    -2520.0 2264.0 0.0 0.00000 0.00000 0.00000 0.00000    -2660.0 2224.0 0.0 0.00000 0.00000 0.00000 0.00000    -2660.0 2264.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-138.0 -460.0 0.0 0.00000 0.00000 0.00000 0.00000    -138.0 -400.0 0.0 0.00000 0.00000 0.00000 0.00000    -378.0 -460.0 0.0 0.00000 0.00000 0.00000 0.00000    -378.0 -400.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1278.0 -2414.0 8.86444 0.00000 0.00000 0.00000 0.00000    1278.0 -2334.0 8.86444 0.00000 0.00000 0.00000 0.00000    1202.0 -2414.0 8.86444 0.00000 0.00000 0.00000 0.00000    1202.0 -2334.0 8.86444 0.00000 0.00000 0.00000 0.00000  1
1128.0 -2412.0 0.0 0.00000 0.00000 0.00000 0.00000    1128.0 -2372.0 0.0 0.00000 0.00000 0.00000 0.00000    1072.0 -2412.0 0.0 0.00000 0.00000 0.00000 0.00000    1072.0 -2372.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1424.0 784.0 0.0 0.00000 0.00000 0.00000 0.00000    -1424.0 840.0 0.0 0.00000 0.00000 0.00000 0.00000    -1484.0 784.0 0.0 0.00000 0.00000 0.00000 0.00000    -1484.0 840.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-432.0 566.0 0.0 0.00000 0.00000 0.00000 0.00000    -432.0 642.0 0.0 0.00000 0.00000 0.00000 0.00000    -496.0 566.0 0.0 0.00000 0.00000 0.00000 0.00000    -496.0 642.0 0.0 0.00000 0.00000 0.00000 0.00000  1
490.0 2808.0 -4.0 0.00000 0.00000 0.00000 0.00000    490.0 3160.0 -4.0 0.00000 0.00000 0.00000 0.00000    0.0 2808.0 -4.0 0.00000 0.00000 0.00000 0.00000    0.0 3160.0 -4.0 0.00000 0.00000 0.00000 0.00000  1
2670.0 -2240.0 0.0 0.00000 0.00000 0.00000 0.00000    2670.0 -2120.0 -5.0 0.00000 0.00000 0.00000 0.00000    2502.0 -2240.0 0.0 0.00000 0.00000 0.00000 0.00000    2502.0 -2120.0 -5.0 0.00000 0.00000 0.00000 0.00000  1
120.0 544.0 0.0 0.00000 0.00000 0.00000 0.00000    120.0 572.0 0.0 0.00000 0.00000 0.00000 0.00000    88.0 544.0 0.0 0.00000 0.00000 0.00000 0.00000    88.0 572.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1888.0 -202.0 0.0 0.00000 0.00000 0.00000 0.00000    1888.0 -158.0 0.0 0.00000 0.00000 0.00000 0.00000    1856.0 -202.0 0.0 0.00000 0.00000 0.00000 0.00000    1856.0 -158.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2382.0 -310.0 35.382 0.00000 0.00000 0.00000 0.00000    -2382.0 -234.0 35.382 0.00000 0.00000 0.00000 0.00000    -2522.0 -310.0 35.382 0.00000 0.00000 0.00000 0.00000    -2522.0 -234.0 35.382 0.00000 0.00000 0.00000 0.00000  1
2888.0 -2136.0 0.0 0.00000 0.00000 0.00000 0.00000    2888.0 -2120.0 0.0 0.00000 0.00000 0.00000 0.00000    2872.0 -2136.0 0.0 0.00000 0.00000 0.00000 0.00000    2872.0 -2120.0 0.0 0.00000 0.00000 0.00000 0.00000  1
2776.0 -2240.0 0.0 0.00000 0.00000 0.00000 0.00000    2776.0 -2232.0 0.0 0.00000 0.00000 0.00000 0.00000    2760.0 -2240.0 0.0 0.00000 0.00000 0.00000 0.00000    2760.0 -2232.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-912.0 208.0 0.0 0.00000 0.00000 0.00000 0.00000    -724.0 208.0 0.0 0.00000 0.00000 0.00000 0.00000    -912.0 20.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1550.0 168.0 0.0 0.00000 0.00000 0.00000 0.00000    -1550.0 108.0 0.0 0.00000 0.00000 0.00000 0.00000    -1610.0 168.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1728.0 -62.0 0.0 0.00000 0.00000 0.00000 0.00000    -1568.0 -62.0 0.0 0.00000 0.00000 0.00000 0.00000    -1728.0 -222.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1724.0 170.0 0.0 0.00000 0.00000 0.00000 0.00000    -1612.0 170.0 0.0 0.00000 0.00000 0.00000 0.00000    -1724.0 58.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1550.0 168.0 0.0 0.00000 0.00000 0.00000 0.00000    -1362.0 168.0 0.0 0.00000 0.00000 0.00000 0.00000    -1550.0 -20.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1574.0 -62.0 0.0 0.00000 0.00000 0.00000 0.00000    -1722.0 -62.0 0.0 0.00000 0.00000 0.00000 0.00000    -1574.0 86.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1588.0 3414.0 22.6 0.00000 0.00000 0.00000 0.00000    1588.0 3452.0 22.6 0.00000 0.00000 0.00000 0.00000    1566.0 3414.0 22.6 0.00000 0.00000 0.00000 0.00000    1566.0 3452.0 22.6 0.00000 0.00000 0.00000 0.00000  1
2012.0 -1222.0 18.0 0.00000 0.00000 0.00000 0.00000    2012.0 -1178.0 18.0 0.00000 0.00000 0.00000 0.00000    1928.0 -1222.0 18.0 0.00000 0.00000 0.00000 0.00000    1928.0 -1178.0 18.0 0.00000 0.00000 0.00000 0.00000  1
